Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
10304.0,0,31,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
10306.0,0,32,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
10314.0,1,32,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
11214.0,1,33,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
11204.0,0,33,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
10023.0,0,34,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
10069.0,1,34,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
10003.0,0,35,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
10010.0,1,35,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
28468.0,1,36,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
28467.0,0,36,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
23502.0,0,37,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
23518.0,1,37,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
23666.0,0,38,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
23661.0,1,38,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43
36576.0,0,1,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
36532.0,1,1,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
36605.0,1,2,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
36606.0,0,2,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
99501.0,1,3,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
99508.0,0,3,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
94014.0,0,4,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
94015.0,1,4,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
93950.0,1,5,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
93940.0,0,5,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
93109.0,1,6,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
93108.0,0,6,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
77505.0,1,7,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
77504.0,0,7,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19947.0,0,8,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19968.0,1,8,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19963.0,1,9,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19960.0,0,9,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19904.0,0,10,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19901.0,1,10,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19720.0,1,11,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
19702.0,0,11,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33137.0,1,12,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33127.0,0,12,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33129.0,1,13,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33145.0,0,13,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33131.0,1,14,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33130.0,0,14,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33308.0,1,15,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33309.0,0,15,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33062.0,1,16,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
33060.0,0,16,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
32226.0,1,17,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
32218.0,0,17,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
96778.0,1,18,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
96771.0,0,18,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
70124.0,1,19,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
70118.0,0,19,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
70122.0,1,20,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
70119.0,0,20,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
70126.0,1,21,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
70116.0,0,21,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
39501.0,1,22,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
39503.0,0,22,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
29412.0,1,23,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
29407.0,0,23,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
29577.0,1,24,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
29579.0,0,24,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
29566.0,0,25,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
29582.0,1,25,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
77062.0,0,26,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
77058.0,1,26,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
77015.0,1,27,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
77020.0,0,27,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
21403.0,1,28,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
21401.0,0,28,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
21122.0,1,29,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
21060.0,0,29,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
21220.0,1,30,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
21237.0,0,30,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10305.0,1,31,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10304.0,0,31,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10306.0,0,32,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10314.0,1,32,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
11214.0,1,33,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
11204.0,0,33,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10023.0,0,34,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10069.0,1,34,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10003.0,0,35,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
10010.0,1,35,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
28468.0,1,36,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
28467.0,0,36,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
23502.0,0,37,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
23518.0,1,37,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
23666.0,0,38,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
23661.0,1,38,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36
36576.0,0,1,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
36532.0,1,1,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
36605.0,1,2,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
36606.0,0,2,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
99501.0,1,3,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
99508.0,0,3,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
94014.0,0,4,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
94015.0,1,4,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
93950.0,1,5,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
93940.0,0,5,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
93109.0,1,6,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
93108.0,0,6,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
77505.0,1,7,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
77504.0,0,7,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19947.0,0,8,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19968.0,1,8,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19963.0,1,9,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19960.0,0,9,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19904.0,0,10,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19901.0,1,10,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19720.0,1,11,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
19702.0,0,11,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33137.0,1,12,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33127.0,0,12,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33129.0,1,13,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33145.0,0,13,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33131.0,1,14,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33130.0,0,14,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33308.0,1,15,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33309.0,0,15,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33062.0,1,16,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
33060.0,0,16,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
32226.0,1,17,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
32218.0,0,17,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
96778.0,1,18,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
96771.0,0,18,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
70124.0,1,19,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
70118.0,0,19,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
70122.0,1,20,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
70119.0,0,20,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
70126.0,1,21,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
70116.0,0,21,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
39501.0,1,22,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
39503.0,0,22,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
29412.0,1,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
29407.0,0,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
29577.0,1,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
29579.0,0,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
29566.0,0,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
29582.0,1,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
77062.0,0,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
77058.0,1,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
77015.0,1,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
77020.0,0,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
21403.0,1,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
21401.0,0,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
21122.0,1,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
21060.0,0,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
21220.0,1,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
21237.0,0,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10305.0,1,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10304.0,0,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10306.0,0,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10314.0,1,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
11214.0,1,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
11204.0,0,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10023.0,0,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10069.0,1,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10003.0,0,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
10010.0,1,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
28468.0,1,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
28467.0,0,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
23502.0,0,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
23518.0,1,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
23666.0,0,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
23661.0,1,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51
36576.0,0,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
36532.0,1,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
36605.0,1,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
36606.0,0,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
99501.0,1,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
99508.0,0,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
94014.0,0,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
94015.0,1,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
93950.0,1,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
93940.0,0,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
93109.0,1,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
93108.0,0,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
77505.0,1,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
77504.0,0,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19947.0,0,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19968.0,1,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19963.0,1,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19960.0,0,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19904.0,0,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19901.0,1,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19720.0,1,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
19702.0,0,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33137.0,1,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33127.0,0,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33129.0,1,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33145.0,0,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33131.0,1,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33130.0,0,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33308.0,1,15,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33309.0,0,15,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33062.0,1,16,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
33060.0,0,16,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
32226.0,1,17,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
32218.0,0,17,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
96778.0,1,18,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
96771.0,0,18,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
70124.0,1,19,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
70118.0,0,19,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
70122.0,1,20,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
70119.0,0,20,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
70126.0,1,21,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
70116.0,0,21,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
39501.0,1,22,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
39503.0,0,22,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
29412.0,1,23,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
29407.0,0,23,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
29577.0,1,24,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
29579.0,0,24,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
29566.0,0,25,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
29582.0,1,25,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
77062.0,0,26,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
77058.0,1,26,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
77015.0,1,27,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
77020.0,0,27,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
21403.0,1,28,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
21401.0,0,28,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
21122.0,1,29,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
21060.0,0,29,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
21220.0,1,30,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
21237.0,0,30,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10305.0,1,31,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10304.0,0,31,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10306.0,0,32,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10314.0,1,32,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
11214.0,1,33,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
11204.0,0,33,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10023.0,0,34,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10069.0,1,34,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10003.0,0,35,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
10010.0,1,35,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
28468.0,1,36,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
28467.0,0,36,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
23502.0,0,37,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
23518.0,1,37,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
23666.0,0,38,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
23661.0,1,38,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8
36576.0,0,1,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
36532.0,1,1,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
36605.0,1,2,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
36606.0,0,2,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
99501.0,1,3,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
99508.0,0,3,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
94014.0,0,4,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
94015.0,1,4,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
93950.0,1,5,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
93940.0,0,5,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
93109.0,1,6,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
93108.0,0,6,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
77505.0,1,7,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
77504.0,0,7,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19947.0,0,8,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19968.0,1,8,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19963.0,1,9,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19960.0,0,9,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19904.0,0,10,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19901.0,1,10,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19720.0,1,11,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
19702.0,0,11,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33137.0,1,12,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33127.0,0,12,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33129.0,1,13,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33145.0,0,13,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33131.0,1,14,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33130.0,0,14,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33308.0,1,15,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33309.0,0,15,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33062.0,1,16,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
33060.0,0,16,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
32226.0,1,17,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
32218.0,0,17,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
96778.0,1,18,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
96771.0,0,18,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
70124.0,1,19,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
70118.0,0,19,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
70122.0,1,20,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
70119.0,0,20,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
70126.0,1,21,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
70116.0,0,21,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
39501.0,1,22,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
39503.0,0,22,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
29412.0,1,23,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
29407.0,0,23,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2
