Zip,Coastal/Inland,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
33127.0,0,5,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33129.0,1,6,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33145.0,0,6,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33131.0,1,7,2010-03,299000.0,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33130.0,0,7,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33308.0,1,8,2010-03,309000.0,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33060.0,0,9,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
33062.0,1,9,2010-03,291027.5,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
70124.0,1,10,2010-03,282450.0,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
70118.0,0,10,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
70122.0,1,11,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
70119.0,0,11,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
70126.0,1,12,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
77062.0,0,13,2010-03,169900.0,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
77058.0,1,13,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
77015.0,1,14,2010-03,91000.0,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10305.0,1,16,2010-03,380000.0,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10304.0,0,16,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10314.0,1,17,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
11204.0,0,18,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
11214.0,1,18,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
11209.0,1,19,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10023.0,0,20,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10069.0,1,20,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10003.0,0,21,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
10010.0,1,21,2010-03,,335680.31,7.35,86.05,8.53,11.56,85.81,12.72,15.0
94014.0,0,1,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
94015.0,1,1,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
93940.0,0,2,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
93950.0,1,2,2010-04,670000.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
93109.0,1,3,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
93108.0,0,3,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
77505.0,1,4,2010-04,164700.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
77504.0,0,4,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33137.0,1,5,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33127.0,0,5,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33129.0,1,6,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33145.0,0,6,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33131.0,1,7,2010-04,298000.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33130.0,0,7,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33308.0,1,8,2010-04,299000.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33060.0,0,9,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
33062.0,1,9,2010-04,285855.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
70124.0,1,10,2010-04,262000.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
70118.0,0,10,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
70122.0,1,11,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
70119.0,0,11,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
70126.0,1,12,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
77062.0,0,13,2010-04,169900.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
77058.0,1,13,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
77015.0,1,14,2010-04,89900.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10305.0,1,16,2010-04,375000.0,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10304.0,0,16,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10314.0,1,17,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
11204.0,0,18,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
11214.0,1,18,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
11209.0,1,19,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10023.0,0,20,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10069.0,1,20,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10003.0,0,21,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
10010.0,1,21,2010-04,,335204.0,7.44,84.6,7.51,11.65,84.26,11.73,14.99
94014.0,0,1,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
94015.0,1,1,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
93940.0,0,2,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
93950.0,1,2,2010-05,675000.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
93109.0,1,3,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
93108.0,0,3,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
77505.0,1,4,2010-05,164900.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
77504.0,0,4,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33137.0,1,5,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33127.0,0,5,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33129.0,1,6,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33145.0,0,6,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33131.0,1,7,2010-05,319000.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33130.0,0,7,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33308.0,1,8,2010-05,299000.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33060.0,0,9,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
33062.0,1,9,2010-05,275000.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
70124.0,1,10,2010-05,269000.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
70118.0,0,10,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
70122.0,1,11,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
70119.0,0,11,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
70126.0,1,12,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
77062.0,0,13,2010-05,169500.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
77058.0,1,13,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
77015.0,1,14,2010-05,89900.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10305.0,1,16,2010-05,375000.0,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10304.0,0,16,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10314.0,1,17,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
11204.0,0,18,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
11214.0,1,18,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
11209.0,1,19,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10023.0,0,20,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10069.0,1,20,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10003.0,0,21,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
10010.0,1,21,2010-05,,336418.59,10.23,85.01,8.67,14.47,84.8,12.92,16.93
94014.0,0,1,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
94015.0,1,1,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
93940.0,0,2,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
93950.0,1,2,2010-06,642450.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
93109.0,1,3,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
93108.0,0,3,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
77505.0,1,4,2010-06,163250.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
77504.0,0,4,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33137.0,1,5,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33127.0,0,5,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33129.0,1,6,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33145.0,0,6,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33131.0,1,7,2010-06,299900.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33130.0,0,7,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33308.0,1,8,2010-06,295000.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33060.0,0,9,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
33062.0,1,9,2010-06,259838.5,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
70124.0,1,10,2010-06,260000.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
70118.0,0,10,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
70122.0,1,11,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
70119.0,0,11,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
70126.0,1,12,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
77062.0,0,13,2010-06,167500.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
77058.0,1,13,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
77015.0,1,14,2010-06,89900.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10305.0,1,16,2010-06,372450.0,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10304.0,0,16,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10314.0,1,17,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
11204.0,0,18,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
11214.0,1,18,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
11209.0,1,19,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10023.0,0,20,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10069.0,1,20,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10003.0,0,21,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
10010.0,1,21,2010-06,,336233.59,11.25,84.38,9.95,15.51,84.35,14.21,17.66
94014.0,0,1,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
94015.0,1,1,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
93940.0,0,2,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
93950.0,1,2,2010-07,635000.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
93109.0,1,3,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
93108.0,0,3,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
77505.0,1,4,2010-07,165900.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
77504.0,0,4,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33137.0,1,5,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33127.0,0,5,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33129.0,1,6,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33145.0,0,6,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33131.0,1,7,2010-07,299000.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33130.0,0,7,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33308.0,1,8,2010-07,298000.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33060.0,0,9,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
33062.0,1,9,2010-07,259950.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
70124.0,1,10,2010-07,269000.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
70118.0,0,10,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
70122.0,1,11,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
70119.0,0,11,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
70126.0,1,12,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
77062.0,0,13,2010-07,163950.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
77058.0,1,13,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
77015.0,1,14,2010-07,89000.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10305.0,1,16,2010-07,369900.0,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10304.0,0,16,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10314.0,1,17,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
11204.0,0,18,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
11214.0,1,18,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
11209.0,1,19,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10023.0,0,20,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10069.0,1,20,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10003.0,0,21,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
10010.0,1,21,2010-07,,336201.91,10.64,81.92,10.02,14.92,82.0,14.31,15.38
94014.0,0,1,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
94015.0,1,1,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
93940.0,0,2,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
93950.0,1,2,2010-08,649000.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
93109.0,1,3,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
93108.0,0,3,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
77505.0,1,4,2010-08,177000.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
77504.0,0,4,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33137.0,1,5,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33127.0,0,5,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33129.0,1,6,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33145.0,0,6,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33131.0,1,7,2010-08,299000.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33130.0,0,7,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33308.0,1,8,2010-08,299000.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33060.0,0,9,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
33062.0,1,9,2010-08,264450.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
70124.0,1,10,2010-08,280000.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
70118.0,0,10,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
70122.0,1,11,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
70119.0,0,11,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
70126.0,1,12,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
77062.0,0,13,2010-08,162900.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
77058.0,1,13,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
77015.0,1,14,2010-08,89900.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10305.0,1,16,2010-08,369000.0,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10304.0,0,16,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10314.0,1,17,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
11204.0,0,18,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
11214.0,1,18,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
11209.0,1,19,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10023.0,0,20,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10069.0,1,20,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10003.0,0,21,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
10010.0,1,21,2010-08,,331431.5,11.25,85.96,10.05,15.56,86.31,14.35,12.1
94014.0,0,1,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
94015.0,1,1,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
93940.0,0,2,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
93950.0,1,2,2010-09,625000.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
93109.0,1,3,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
93108.0,0,3,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
77505.0,1,4,2010-09,179900.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
77504.0,0,4,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33137.0,1,5,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33127.0,0,5,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33129.0,1,6,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33145.0,0,6,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33131.0,1,7,2010-09,325000.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33130.0,0,7,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33308.0,1,8,2010-09,325000.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33060.0,0,9,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
33062.0,1,9,2010-09,280000.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
70124.0,1,10,2010-09,298500.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
70118.0,0,10,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
70122.0,1,11,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
70119.0,0,11,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
70126.0,1,12,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
77062.0,0,13,2010-09,159900.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
77058.0,1,13,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
77015.0,1,14,2010-09,95950.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10305.0,1,16,2010-09,376000.0,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10304.0,0,16,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10314.0,1,17,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
11204.0,0,18,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
11214.0,1,18,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
11209.0,1,19,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10023.0,0,20,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10069.0,1,20,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10003.0,0,21,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
10010.0,1,21,2010-09,,330917.41,12.23,89.98,10.9,16.53,90.33,15.22,10.46
94014.0,0,1,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
94015.0,1,1,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
93940.0,0,2,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
93950.0,1,2,2010-10,604999.5,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
93109.0,1,3,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
93108.0,0,3,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
77505.0,1,4,2010-10,183450.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
77504.0,0,4,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33137.0,1,5,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33127.0,0,5,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33129.0,1,6,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33145.0,0,6,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33131.0,1,7,2010-10,299000.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33130.0,0,7,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33308.0,1,8,2010-10,303250.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33060.0,0,9,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
33062.0,1,9,2010-10,282450.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
70124.0,1,10,2010-10,292000.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
70118.0,0,10,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
70122.0,1,11,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
70119.0,0,11,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
70126.0,1,12,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
77062.0,0,13,2010-10,159900.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
77058.0,1,13,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
77015.0,1,14,2010-10,92099.5,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10305.0,1,16,2010-10,375000.0,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10304.0,0,16,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10314.0,1,17,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
11204.0,0,18,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
11214.0,1,18,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
11209.0,1,19,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10023.0,0,20,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10069.0,1,20,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10003.0,0,21,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
10010.0,1,21,2010-10,,330143.91,14.23,90.22,11.4,18.59,90.42,15.75,10.61
94014.0,0,1,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
94015.0,1,1,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
93940.0,0,2,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
93950.0,1,2,2010-11,595000.0,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
93109.0,1,3,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
93108.0,0,3,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
77505.0,1,4,2010-11,182000.0,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
77504.0,0,4,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
33137.0,1,5,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
33127.0,0,5,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
33129.0,1,6,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
33145.0,0,6,2010-11,,334243.0,10.15,88.19,9.22,14.5,88.34,13.57,10.08
