Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,PredPrice
19901.0,1,10,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,183674.55540181062
19720.0,1,11,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,177197.00906965797
19702.0,0,11,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,229206.4611119246
33137.0,1,12,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,391017.8231319607
33127.0,0,12,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,443027.2751742273
33129.0,1,13,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,416483.1282364769
33145.0,0,13,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,468492.5802787435
33131.0,1,14,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,412153.8898138599
33130.0,0,14,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,464163.3418561265
33308.0,1,15,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,281217.4429016629
33309.0,0,15,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,333226.89494392957
33062.0,1,16,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,322572.569760362
33060.0,0,16,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,374582.02180262865
32226.0,1,17,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,191563.50115489378
32218.0,0,17,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,243572.95319716044
96778.0,1,18,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,177435.16517110926
96771.0,0,18,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,229444.61721337592
70124.0,1,19,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,379216.39608382457
70118.0,0,19,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,431225.8481260913
70122.0,1,20,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,235448.68524899223
70119.0,0,20,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,287458.1372912589
70126.0,1,21,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,195528.04392144468
70116.0,0,21,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,247537.49596371135
39501.0,1,22,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,104942.95862761581
39503.0,0,22,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,156952.4106698825
29412.0,1,23,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,276224.01711234194
29407.0,0,23,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,328233.46915460867
29577.0,1,24,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,154935.42967106163
29579.0,0,24,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,206944.8817133283
29566.0,0,25,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,230573.2481801004
29582.0,1,25,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,178563.79613783373
77062.0,0,26,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,220156.8566474169
77058.0,1,26,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,168147.40460515022
77015.0,1,27,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,110265.6545041137
77020.0,0,27,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,162275.10654638038
21403.0,1,28,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,443455.91292869166
21401.0,0,28,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,495465.3649709583
21122.0,1,29,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,272601.15217600326
21060.0,0,29,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,324610.60421826993
21220.0,1,30,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,184941.477001968
21237.0,0,30,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,236950.92904423468
10305.0,1,31,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,416250.7032984309
10304.0,0,31,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,468260.1553406976
10306.0,0,32,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,466027.7620169666
10314.0,1,32,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,414018.3099746999
11214.0,1,33,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,639420.648032237
11204.0,0,33,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,691430.1000745037
10023.0,0,34,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,2438644.2420437895
10069.0,1,34,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,2386634.7900015227
10003.0,0,35,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,2461305.583349257
10010.0,1,35,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,2409296.13130699
28468.0,1,36,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,181885.0461869683
28467.0,0,36,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,233894.49822923497
23502.0,0,37,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,248060.21980966802
23518.0,1,37,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,196050.76776740135
23666.0,0,38,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,199908.85153009836
23661.0,1,38,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,147899.3994878317
36576.0,0,1,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,296534.1026614993
36532.0,1,1,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,244259.1215665441
36605.0,1,2,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,64603.19764285791
36606.0,0,2,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,116878.17873781305
99501.0,1,3,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,252068.57362336825
99508.0,0,3,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,304343.5547183234
94014.0,0,4,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,723501.7576823406
94015.0,1,4,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,671226.7765873855
93950.0,1,5,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,756078.9308721538
93940.0,0,5,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,808353.911967109
93109.0,1,6,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,2902722.163848893
93108.0,0,6,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,2954997.144943848
77505.0,1,7,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,189815.07649093046
77504.0,0,7,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,242090.05758588557
19947.0,0,8,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,295861.76091118465
19968.0,1,8,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,243586.77981622948
19963.0,1,9,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,207336.54216124373
19960.0,0,9,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,259611.52325619888
19904.0,0,10,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,236047.80661011173
19901.0,1,10,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,183772.82551515655
19720.0,1,11,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,177295.2791830039
19702.0,0,11,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,229570.26027795905
33137.0,1,12,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,391116.09324530663
33127.0,0,12,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,443391.07434026175
33129.0,1,13,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,416581.39834982285
33145.0,0,13,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,468856.37944477797
33131.0,1,14,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,412252.15992720576
33130.0,0,14,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,464527.14102216094
33308.0,1,15,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,281315.71301500883
33309.0,0,15,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,333590.694109964
33062.0,1,16,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,322670.8398737079
33060.0,0,16,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,374945.8209686631
32226.0,1,17,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,191661.7712682397
32218.0,0,17,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,243936.75236319486
96778.0,1,18,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,177533.43528445522
96771.0,0,18,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,229808.41637941037
70124.0,1,19,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,379314.6661971705
70118.0,0,19,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,431589.6472921257
70122.0,1,20,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,235546.95536233817
70119.0,0,20,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,287821.93645729334
70126.0,1,21,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,195626.31403479067
70116.0,0,21,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,247901.2951297458
39501.0,1,22,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,105041.22874096176
39503.0,0,22,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,157316.2098359169
29412.0,1,23,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,276322.28722568793
29407.0,0,23,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,328597.26832064305
29577.0,1,24,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,155033.6997844076
29579.0,0,24,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,207308.68087936274
29566.0,0,25,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,230937.04734613482
29582.0,1,25,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,178662.06625117967
77062.0,0,26,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,220520.65581345133
77058.0,1,26,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,168245.67471849616
77015.0,1,27,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,110363.92461745965
77020.0,0,27,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,162638.9057124148
21403.0,1,28,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,443554.18304203765
21401.0,0,28,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,495829.16413699277
21122.0,1,29,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,272699.42228934926
21060.0,0,29,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,324974.4033843044
21220.0,1,30,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,185039.74711531395
21237.0,0,30,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,237314.7282102691
10305.0,1,31,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,416348.9734117769
10304.0,0,31,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,468623.95450673206
10306.0,0,32,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,466391.56118300103
10314.0,1,32,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,414116.58008804586
11214.0,1,33,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,639518.9181455829
11204.0,0,33,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,691793.899240538
10023.0,0,34,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,2439008.041209824
10069.0,1,34,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,2386733.060114869
10003.0,0,35,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,2461669.382515291
10010.0,1,35,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,2409394.4014203358
28468.0,1,36,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,181983.31630031427
28467.0,0,36,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,234258.2973952694
23502.0,0,37,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,248424.01897570243
23518.0,1,37,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,196149.0378807473
23666.0,0,38,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,200272.65069613277
23661.0,1,38,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,147997.66960117762
36576.0,0,1,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,297625.50015960255
36532.0,1,1,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,244553.93190658197
36605.0,1,2,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,64898.00798289578
36606.0,0,2,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,117969.57623591633
99501.0,1,3,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,252363.38396340614
99508.0,0,3,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,305434.95221642667
94014.0,0,4,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,724593.1551804438
94015.0,1,4,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,671521.5869274233
93950.0,1,5,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,756373.7412121918
93940.0,0,5,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,809445.3094652123
93109.0,1,6,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2903016.9741889304
93108.0,0,6,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2956088.542441951
77505.0,1,7,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,190109.88683096832
77504.0,0,7,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,243181.45508398887
19947.0,0,8,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,296953.1584092879
19968.0,1,8,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,243881.59015626737
19963.0,1,9,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,207631.3525012816
19960.0,0,9,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,260702.92075430218
19904.0,0,10,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,237139.204108215
19901.0,1,10,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,184067.63585519444
19720.0,1,11,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,177590.0895230418
19702.0,0,11,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,230661.65777606232
33137.0,1,12,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,391410.90358534455
33127.0,0,12,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,444482.4718383651
33129.0,1,13,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,416876.2086898607
33145.0,0,13,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,469947.77694288123
33131.0,1,14,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,412546.9702672437
33130.0,0,14,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,465618.5385202642
33308.0,1,15,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,281610.52335504675
33309.0,0,15,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,334682.0916080673
33062.0,1,16,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,322965.6502137458
33060.0,0,16,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,376037.2184667663
32226.0,1,17,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,191956.58160827757
32218.0,0,17,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,245028.14986129815
96778.0,1,18,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,177828.2456244931
96771.0,0,18,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,230899.81387751363
70124.0,1,19,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,379609.4765372084
70118.0,0,19,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,432681.04479022895
70122.0,1,20,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,235841.76570237605
70119.0,0,20,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,288913.3339553966
70126.0,1,21,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,195921.1243748285
70116.0,0,21,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,248992.69262784906
39501.0,1,22,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,105336.03908099963
39503.0,0,22,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,158407.6073340202
29412.0,1,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,276617.0975657258
29407.0,0,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,329688.6658187463
29577.0,1,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,155328.51012444549
29579.0,0,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,208400.078377466
29566.0,0,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,232028.4448442381
29582.0,1,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,178956.87659121753
77062.0,0,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,221612.0533115546
77058.0,1,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,168540.48505853405
77015.0,1,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,110658.73495749752
77020.0,0,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,163730.3032105181
21403.0,1,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,443848.99338207545
21401.0,0,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,496920.5616350961
21122.0,1,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,272994.2326293871
21060.0,0,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,326065.80088240764
21220.0,1,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,185334.5574553518
21237.0,0,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,238406.1257083724
10305.0,1,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,416643.78375181474
10304.0,0,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,469715.35200483527
10306.0,0,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,467482.95868110424
10314.0,1,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,414411.3904280837
11214.0,1,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,639813.7284856208
11204.0,0,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,692885.2967386413
10023.0,0,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2440099.4387079272
10069.0,1,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2387027.8704549065
10003.0,0,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2462760.7800133945
10010.0,1,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2409689.211760374
28468.0,1,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,182278.12664035213
28467.0,0,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,235349.69489337268
23502.0,0,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,249515.41647380573
23518.0,1,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,196443.84822078515
23666.0,0,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,201364.04819423606
23661.0,1,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,148292.47994121548
36576.0,0,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,289449.592586092
36532.0,1,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,242345.44041191245
36605.0,1,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,62689.51648822623
36606.0,0,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,109793.66866240579
99501.0,1,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,250154.89246873657
99508.0,0,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,297259.0446429161
94014.0,0,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,716417.2476069332
94015.0,1,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,669313.0954327537
93950.0,1,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,754165.2497175222
93940.0,0,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,801269.4018917017
93109.0,1,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2900808.482694261
93108.0,0,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2947912.6348684407
77505.0,1,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,187901.39533629877
77504.0,0,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,235005.54751047833
19947.0,0,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,288777.2508357774
19968.0,1,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,241673.09866159782
19963.0,1,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,205422.86100661207
19960.0,0,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,252527.01318079163
19904.0,0,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,228963.29653470445
19901.0,1,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,181859.1443605249
19720.0,1,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,175381.59802837225
19702.0,0,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,222485.75020255178
33137.0,1,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,389202.412090675
33127.0,0,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,436306.56426485453
33129.0,1,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,414667.7171951912
33145.0,0,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,461771.8693693707
33131.0,1,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,410338.47877257416
33130.0,0,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,457442.63094675366
33308.0,1,15,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,279402.0318603772
33309.0,0,15,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,326506.18403455673
33062.0,1,16,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,320757.15871907625
33060.0,0,16,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,367861.31089325575
32226.0,1,17,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,189748.09011360805
32218.0,0,17,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,236852.2422877876
96778.0,1,18,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,175619.75412982353
