Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,LogPrice,PredLogPrice
99508.0,0,3,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.52182962210969
94014.0,0,4,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.476889654213325
94015.0,1,4,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.485563856090291
93950.0,1,5,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.612164836471438
93940.0,0,5,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.603490634594474
93109.0,1,6,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,14.82055532359392
93108.0,0,6,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,14.811881121716956
77505.0,1,7,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.234810825964388
77504.0,0,7,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.226136624087424
19947.0,0,8,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.5042412155594
19968.0,1,8,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.512915417436366
19963.0,1,9,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.363145258605124
19960.0,0,9,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.35447105672816
19904.0,0,10,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.238395305264008
19901.0,1,10,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.247069507140973
19720.0,1,11,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.218365267236962
19702.0,0,11,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.209691065359996
33137.0,1,12,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.896917046602551
33127.0,0,12,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.888242844725587
33129.0,1,13,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.009336464451428
33145.0,0,13,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.000662262574464
33131.0,1,14,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.019395683588721
33130.0,0,14,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.010721481711757
33308.0,1,15,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.564061852349305
33309.0,0,15,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.555387650472339
33062.0,1,16,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.759807507369475
33060.0,0,16,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.75113330549251
32226.0,1,17,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.292279901170335
32218.0,0,17,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.283605699293371
96778.0,1,18,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.210135560660344
96771.0,0,18,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.20146135878338
70124.0,1,19,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.908526489866912
70118.0,0,19,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.899852287989946
70122.0,1,20,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.461190379412667
70119.0,0,20,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.452516177535703
70126.0,1,21,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.062971239027496
70116.0,0,21,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.054297037150532
39501.0,1,22,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,11.657284826701982
39503.0,0,22,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,11.648610624825018
29412.0,1,23,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.632197160205427
29407.0,0,23,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.623522958328461
29577.0,1,24,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.078600563193335
29579.0,0,24,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.069926361316371
29566.0,0,25,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.196930566657056
29582.0,1,25,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.20560476853402
77062.0,0,26,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.199871504273395
77058.0,1,26,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.208545706150359
77015.0,1,27,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,11.692238750634381
77020.0,0,27,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,11.683564548757415
21403.0,1,28,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.107190461554062
21401.0,0,28,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.098516259677098
21122.0,1,29,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.630236451733825
21060.0,0,29,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.621562249856861
21220.0,1,30,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.263808341822347
21237.0,0,30,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.255134139945383
10305.0,1,31,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.02442467184725
10304.0,0,31,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.015750469970286
10306.0,0,32,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.02687398984003
10314.0,1,32,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.035548191716996
11214.0,1,33,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.429461602187079
11204.0,0,33,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,13.420787400310115
10023.0,0,34,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,14.71466424965712
10069.0,1,34,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,14.723338451534085
10003.0,0,35,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,14.722014125360705
10010.0,1,35,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,14.730688327237669
28468.0,1,36,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.270511497508268
28467.0,0,36,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.261837295631304
23502.0,0,37,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.296948794941727
23518.0,1,37,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.305622996818691
23666.0,0,38,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.022935784693628
23661.0,1,38,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,,12.031609986570592
36576.0,0,1,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.499229404870075
36532.0,1,1,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.51027976290347
36605.0,1,2,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,11.348820924315817
36606.0,0,2,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,11.33777056628242
99501.0,1,3,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.553892136817705
99508.0,0,3,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.542841778784307
94014.0,0,4,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.497901810887942
94015.0,1,4,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.50895216892134
93950.0,1,5,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.635553149302487
93940.0,0,5,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.62450279126909
93109.0,1,6,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,14.843943636424969
93108.0,0,6,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,14.832893278391573
77505.0,1,7,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.258199138795437
77504.0,0,7,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.247148780762041
19947.0,0,8,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.525253372234019
19968.0,1,8,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.536303730267415
19963.0,1,9,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.386533571436173
19960.0,0,9,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.375483213402777
19904.0,0,10,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.259407461938626
19901.0,1,10,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.270457819972021
19720.0,1,11,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.24175358006801
19702.0,0,11,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.230703222034615
33137.0,1,12,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.9203053594336
33127.0,0,12,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.909255001400204
33129.0,1,13,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.032724777282477
33145.0,0,13,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.02167441924908
33131.0,1,14,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.04278399641977
33130.0,0,14,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.031733638386374
33308.0,1,15,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.587450165180353
33309.0,0,15,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.576399807146956
33062.0,1,16,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.783195820200524
33060.0,0,16,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.772145462167128
32226.0,1,17,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.315668214001384
32218.0,0,17,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.304617855967988
96778.0,1,18,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.233523873491393
96771.0,0,18,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.222473515457997
70124.0,1,19,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.93191480269796
70118.0,0,19,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.920864444664563
70122.0,1,20,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.484578692243716
70119.0,0,20,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.47352833421032
70126.0,1,21,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.086359551858544
70116.0,0,21,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.075309193825149
39501.0,1,22,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,11.680673139533031
39503.0,0,22,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,11.669622781499635
29412.0,1,23,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.655585473036476
29407.0,0,23,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.644535115003078
29577.0,1,24,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.101988876024386
29579.0,0,24,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.090938517990988
29566.0,0,25,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.217942723331673
29582.0,1,25,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.228993081365068
77062.0,0,26,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.220883660948012
77058.0,1,26,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.231934018981407
77015.0,1,27,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,11.71562706346543
77020.0,0,27,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,11.704576705432034
21403.0,1,28,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.13057877438511
21401.0,0,28,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.119528416351715
21122.0,1,29,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.653624764564874
21060.0,0,29,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.642574406531478
21220.0,1,30,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.287196654653396
21237.0,0,30,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.27614629662
10305.0,1,31,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.0478129846783
10304.0,0,31,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.036762626644903
10306.0,0,32,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.04788614651465
10314.0,1,32,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.058936504548045
11214.0,1,33,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.452849915018128
11204.0,0,33,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,13.441799556984732
10023.0,0,34,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,14.735676406331738
10069.0,1,34,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,14.746726764365135
10003.0,0,35,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,14.743026282035322
10010.0,1,35,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,14.754076640068718
28468.0,1,36,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.293899810339317
28467.0,0,36,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.282849452305921
23502.0,0,37,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.317960951616344
23518.0,1,37,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.32901130964974
23666.0,0,38,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.043947941368245
23661.0,1,38,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26,,12.05499829940164
36576.0,0,1,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.49110591449263
36532.0,1,1,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.501237629001187
36605.0,1,2,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,11.339778790413533
36606.0,0,2,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,11.329647075904976
99501.0,1,3,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.54485000291542
99508.0,0,3,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.534718288406864
94014.0,0,4,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.4897783205105
94015.0,1,4,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.499910035019054
93950.0,1,5,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.626511015400203
93940.0,0,5,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.616379300891646
93109.0,1,6,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,14.834901502522685
93108.0,0,6,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,14.824769788014128
77505.0,1,7,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.249157004893153
77504.0,0,7,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.239025290384596
19947.0,0,8,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.517129881856574
19968.0,1,8,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.52726159636513
19963.0,1,9,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.37749143753389
19960.0,0,9,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.367359723025332
19904.0,0,10,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.25128397156118
19901.0,1,10,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.261415686069737
19720.0,1,11,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.232711446165727
19702.0,0,11,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.22257973165717
33137.0,1,12,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.911263225531316
33127.0,0,12,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.90113151102276
33129.0,1,13,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.023682643380193
33145.0,0,13,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.013550928871636
33131.0,1,14,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.033741862517486
33130.0,0,14,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.02361014800893
33308.0,1,15,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.578408031278068
33309.0,0,15,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.568276316769513
33062.0,1,16,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.77415368629824
33060.0,0,16,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.764021971789683
32226.0,1,17,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.3066260800991
32218.0,0,17,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.296494365590544
96778.0,1,18,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.224481739589109
96771.0,0,18,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.214350025080552
70124.0,1,19,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.922872668795675
70118.0,0,19,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.91274095428712
70122.0,1,20,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.475536558341432
70119.0,0,20,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.465404843832875
70126.0,1,21,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.07731741795626
70116.0,0,21,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.067185703447704
39501.0,1,22,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,11.671631005630747
39503.0,0,22,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,11.66149929112219
29412.0,1,23,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.64654333913419
29407.0,0,23,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.636411624625635
29577.0,1,24,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.0929467421221
29579.0,0,24,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.082815027613545
29566.0,0,25,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.209819232954228
29582.0,1,25,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.219950947462785
77062.0,0,26,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.212760170570567
77058.0,1,26,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.222891885079123
77015.0,1,27,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,11.706584929563146
77020.0,0,27,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,11.69645321505459
21403.0,1,28,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.121536640482827
21401.0,0,28,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.11140492597427
21122.0,1,29,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.64458263066259
21060.0,0,29,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.634450916154034
21220.0,1,30,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.278154520751112
21237.0,0,30,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.268022806242556
10305.0,1,31,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.038770850776014
10304.0,0,31,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.02863913626746
10306.0,0,32,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.039762656137205
10314.0,1,32,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.049894370645761
11214.0,1,33,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.443807781115844
11204.0,0,33,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,13.433676066607287
10023.0,0,34,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,14.727552915954293
10069.0,1,34,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,14.737684630462851
10003.0,0,35,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,14.734902791657877
10010.0,1,35,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,14.745034506166434
28468.0,1,36,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.284857676437033
28467.0,0,36,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.274725961928477
23502.0,0,37,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.3098374612389
23518.0,1,37,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.319969175747456
23666.0,0,38,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.0358244509908
23661.0,1,38,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63,,12.045956165499357
36576.0,0,1,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.48280089360396
36532.0,1,1,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.49199343624075
36605.0,1,2,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,11.330534597653095
36606.0,0,2,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,11.321342055016306
99501.0,1,3,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.535605810154983
99508.0,0,3,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.526413267518192
94014.0,0,4,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,13.481473299621827
94015.0,1,4,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,13.490665842258617
93950.0,1,5,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,13.617266822639765
93940.0,0,5,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,13.608074280002976
93109.0,1,6,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,14.825657309762247
93108.0,0,6,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,14.816464767125458
77505.0,1,7,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.239912812132715
77504.0,0,7,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.230720269495924
19947.0,0,8,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.508824860967902
19968.0,1,8,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.518017403604693
19963.0,1,9,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.368247244773451
19960.0,0,9,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.359054702136662
19904.0,0,10,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.24297895067251
19901.0,1,10,2019-04,,151972.0,43.38,87.62,44.46,49.86,87.53,50.88,53.62,,12.2521714933093
